date,open,high,low,adjClose,value,volume,count,close
2004-08-31,2100.0,2100.0,2098.0,2099.0,524750000,250000,25,2099.0
2004-09-01,2100.0,2100.0,2099.0,2099.0,239988294,114306,15,2099.0
2004-09-04,2099.0,2100.0,2099.0,2099.0,64677299,30808,7,2099.0
2004-09-05,2200.0,2200.0,2200.0,2200.0,4400000,2000,1,2200.0
2004-09-06,2200.0,2200.0,2200.0,2200.0,4400000,2000,1,2200.0
2004-09-07,2200.0,2200.0,2200.0,2200.0,1496000,680,1,2200.0
2004-09-12,2203.0,2251.0,2203.0,2244.0,9078014,4044,3,2244.0
2004-09-15,2252.0,2252.0,2252.0,2252.0,1051684,467,1,2252.0
2004-09-18,2252.0,2252.0,2252.0,2252.0,448148,199,1,2252.0
2004-09-19,2252.0,2252.0,2252.0,2252.0,1049432,466,1,2252.0
2004-09-20,2256.0,2258.0,2256.0,2257.0,7902010,3500,3,2257.0
2004-09-21,2257.0,2479.0,2254.0,2258.0,105161294,46569,13,2258.0
2004-09-25,2350.0,2350.0,2350.0,2350.0,4700000,2000,1,2350.0
2004-09-26,2350.0,2351.0,2350.0,2350.0,31735000,13500,3,2350.0
2004-09-28,2352.0,2352.0,2306.0,2348.0,135364530,57633,14,2348.0
2004-09-29,2349.0,2500.0,2307.0,2365.0,21415510,9055,5,2365.0
2004-10-02,2504.0,2504.0,2504.0,2504.0,4815192,1923,2,2504.0
2004-10-03,2505.0,2505.0,2503.0,2504.0,23693058,9461,6,2504.0
2004-10-04,2619.0,2620.0,2619.0,2619.0,28178330,10757,12,2619.0
2004-10-05,2619.0,2620.0,2619.0,2619.0,6229151,2378,7,2619.0
2004-10-06,2750.0,2750.0,2750.0,2750.0,4125000,1500,1,2750.0
2004-10-09,2765.0,2765.0,2765.0,2765.0,1578815,571,1,2765.0
2004-10-10,2775.0,2775.0,2768.0,2770.0,4835325,1745,3,2770.0
2004-10-11,2850.0,2851.0,2850.0,2850.0,42760000,15000,7,2850.0
2004-10-12,2851.0,2851.0,2851.0,2851.0,5702000,2000,1,2851.0
2004-10-16,2890.0,2898.0,2890.0,2890.0,1263330,437,4,2890.0
2004-10-17,2905.0,2910.0,2905.0,2908.0,12989748,4466,4,2908.0
2004-10-20,3100.0,3100.0,3100.0,3100.0,20150000,6500,4,3100.0
2004-10-24,3150.0,3150.0,3150.0,3150.0,6300000,2000,2,3150.0
2004-10-25,3410.0,3450.0,3410.0,3425.0,48561750,14176,6,3425.0
2004-10-26,3201.0,3203.0,3201.0,3201.0,13415255,4190,6,3201.0
2004-10-27,3205.0,3220.0,3205.0,3217.0,11710978,3640,5,3217.0
2004-11-24,3109.0,3109.0,3030.0,3031.0,739181240,243800,59,3031.0
2007-09-04,359.0,359.0,359.0,359.0,3590000,10000,1,359.0
2007-09-05,359.0,373.0,359.0,363.0,31094336,85523,21,363.0
2007-09-08,377.0,377.0,377.0,377.0,2084810,5530,2,377.0
2007-09-09,377.0,392.0,377.0,390.0,5227129,13387,7,390.0
2007-09-11,378.0,378.0,378.0,378.0,7560000,20000,2,378.0
2007-09-12,393.0,393.0,393.0,393.0,8326098,21186,5,393.0
2007-09-15,408.0,408.0,408.0,408.0,297024,728,2,408.0
2007-09-16,392.0,392.0,392.0,392.0,17640000,45000,10,392.0
2007-09-17,392.0,392.0,381.0,389.0,48618285,124806,22,389.0
2007-09-18,390.0,404.0,389.0,394.0,7767240,19710,4,394.0
2007-09-19,394.0,409.0,394.0,400.0,5978100,14910,6,400.0
2007-09-22,408.0,416.0,408.0,414.0,12207500,29430,6,414.0
2007-09-23,421.0,430.0,421.0,428.0,6999832,16350,6,428.0
2007-09-24,430.0,430.0,430.0,430.0,8591400,19980,6,430.0
2007-09-25,433.0,433.0,433.0,433.0,216500,500,1,433.0
2007-09-26,447.0,447.0,434.0,446.0,10650730,23862,11,446.0
2007-10-01,463.0,463.0,450.0,455.0,3621465,7955,3,455.0
2007-10-02,473.0,473.0,473.0,473.0,365629,773,1,473.0
2007-10-06,473.0,478.0,473.0,476.0,7758213,16271,5,476.0
2007-10-07,490.0,495.0,490.0,494.0,15706090,31780,9,494.0
2007-10-08,513.0,513.0,513.0,513.0,5643000,11000,3,513.0
2007-10-09,533.0,533.0,493.0,531.0,50240120,94580,25,531.0
2007-10-10,531.0,531.0,514.0,521.0,286651090,551451,41,521.0
2008-01-22,300.0,302.0,300.0,300.0,186466500,621255,109,300.0
2008-01-23,301.0,301.0,300.0,300.0,528620000,1761000,208,300.0
2008-01-26,303.0,303.0,303.0,303.0,20907000,69000,8,303.0
2015-03-25,506.0,546.0,506.0,543.0,636485530,1173205,63,546.0
2015-03-28,586.0,586.0,585.0,586.0,1335347471,2278763,136,586.0
2015-03-29,632.0,632.0,632.0,632.0,130171776,205968,30,632.0
2015-03-30,678.0,678.0,610.0,645.0,3354314579,5196687,566,628.0
2015-03-31,645.0,678.0,635.0,666.0,2736626448,4110245,434,673.0
2015-04-04,719.0,719.0,719.0,719.0,19236126,26754,7,719.0
2015-04-05,776.0,776.0,750.0,772.0,3682570781,4773215,424,775.0
2015-04-06,767.0,769.0,711.0,724.0,2824091731,3900699,363,720.0
2015-04-07,701.0,741.0,676.0,705.0,1532796928,2172790,242,690.0
2015-04-08,691.0,749.0,690.0,723.0,1972694307,2728226,268,711.0
2015-04-11,710.0,710.0,666.0,670.0,1415272704,2111232,174,666.0
2015-04-12,669.0,669.0,617.0,618.0,3057021593,4949395,351,617.0
2015-04-13,599.0,647.0,581.0,610.0,941614052,1542609,148,613.0
2015-04-14,610.0,638.0,604.0,620.0,698944720,1127421,112,610.0
2015-04-15,610.0,629.0,592.0,606.0,1064108608,1755505,120,620.0
2015-04-18,619.0,619.0,558.0,564.0,1449841193,2572659,236,570.0
2015-04-19,569.0,590.0,540.0,564.0,1249086142,2216576,214,567.0
2015-04-20,569.0,569.0,520.0,526.0,1309308277,2489479,350,520.0
2015-04-21,522.0,540.0,513.0,526.0,474166725,901579,92,530.0
2015-04-22,546.0,546.0,510.0,518.0,368130711,711071,82,515.0
2015-04-25,504.0,537.0,481.0,493.0,989630583,2008300,236,481.0
2015-04-26,477.0,496.0,470.0,476.0,535786876,1124769,117,480.0
2015-04-27,453.0,453.0,438.0,439.0,3226503776,7351072,1904,438.0
2015-04-28,432.0,458.0,428.0,443.0,945547578,2136056,310,437.0
2015-04-29,459.0,474.0,435.0,466.0,1121216988,2408088,256,455.0
2015-05-03,462.0,479.0,429.0,431.0,2064546366,4794113,375,429.0
2015-05-04,419.0,419.0,397.0,398.0,916485665,2300358,190,397.0
2015-05-05,377.0,412.0,370.0,387.0,1324016018,3424810,219,385.0
2015-05-06,357.0,386.0,357.0,359.0,1726345450,4809071,354,357.0
2015-05-09,360.0,360.0,331.0,335.0,404568768,1208748,144,331.0
2015-05-10,309.0,309.0,309.0,309.0,81543555,263895,17,309.0
2015-05-11,285.0,298.0,285.0,286.0,2326485778,8136887,762,285.0
2015-05-12,272.0,290.0,264.0,268.0,2778757320,10379909,1009,265.0
2015-05-13,289.0,289.0,275.0,289.0,2120042383,7339247,352,289.0
2015-05-17,312.0,312.0,270.0,305.0,5390950597,17682604,1542,270.0
2015-05-30,272.0,272.0,245.0,255.0,878526058,3445096,227,252.0
2015-05-31,256.0,256.0,230.0,233.0,1404141960,6034427,855,230.0
2015-06-01,212.0,229.0,210.0,212.0,1374605509,6486295,407,210.0
2015-06-02,195.0,224.0,195.0,215.0,642226600,2980578,392,220.0
2015-06-06,215.0,234.0,214.0,226.0,671435369,2970933,249,230.0
2015-06-07,230.0,234.0,212.0,218.0,383020966,1757066,145,213.0
2015-06-08,220.0,220.0,200.0,204.0,591570532,2906767,235,201.0
2015-06-09,201.0,201.0,184.0,187.0,789712891,4232723,304,184.0
2015-06-10,170.0,178.0,169.0,170.0,685321988,4030220,454,172.0
2015-06-13,162.0,187.0,162.0,185.0,1022837296,5534385,385,187.0
2016-01-23,200.0,200.0,200.0,200.0,100000000,500000,10,200.0
2016-01-25,220.0,220.0,220.0,220.0,44000000,200000,5,220.0
2016-01-26,242.0,242.0,242.0,242.0,254100000,1050000,39,242.0
2016-01-27,266.0,266.0,266.0,266.0,266000000,1000000,38,266.0
2016-01-30,292.0,292.0,292.0,292.0,292000000,1000000,25,292.0
2016-01-31,292.0,292.0,266.0,286.0,134640000,470000,23,266.0
2016-02-01,300.0,314.0,300.0,311.0,2802463196,9014214,403,314.0
2016-02-02,342.0,342.0,342.0,342.0,342000000,1000000,54,342.0
2016-02-03,376.0,376.0,376.0,376.0,827200000,2200000,93,376.0
2016-02-06,413.0,413.0,413.0,413.0,413000000,1000000,28,413.0
2016-02-07,454.0,454.0,454.0,454.0,908000000,2000000,89,454.0
2016-02-08,499.0,499.0,499.0,499.0,2706054046,5422954,231,499.0
